Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Season,AgeGroup,Gender
7191,CA-2017-164399,2017-12-11,2017-11-15,First Class,DW-13480,Dianna Wilson,Home Office,United States,California,San Diego,92024.0,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,Fall,36-60,Female
7192,CA-2017-116918,2017-01-10,2017-06-10,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Florida,Hialeah,33012.0,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,Fall,18-35,Female
7193,CA-2017-116918,2017-01-10,2017-06-10,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Florida,Hialeah,33012.0,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,Fall,18-35,Female
7194,CA-2017-110492,2017-12-02,2017-02-14,First Class,JS-15880,John Stevenson,Consumer,United States,Georgia,Atlanta,30318.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,Winter,18-35,Female
7195,CA-2017-110492,2017-12-02,2017-02-14,First Class,JS-15880,John Stevenson,Consumer,United States,Georgia,Atlanta,30318.0,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,Winter,18-35,Female
7196,CA-2017-147683,2017-11-13,2017-11-17,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Washington,Seattle,98103.0,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,19.54,Fall,36-60,Female
7197,CA-2015-116785,2015-04-26,2015-04-30,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,California,Los Angeles,90036.0,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.4,Spring,18-35,Female
7198,CA-2015-116785,2015-04-26,2015-04-30,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,California,Los Angeles,90036.0,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6,Spring,18-35,Female
7199,US-2016-156797,2016-11-08,2016-08-15,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York,New York City,10035.0,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,11.96,Summer,36-60,Female
7200,US-2016-156797,2016-11-08,2016-08-15,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York,New York City,10035.0,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,138.0,Summer,36-60,Female
7201,CA-2017-104276,2017-11-27,2017-03-12,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Florida,Fort Lauderdale,33311.0,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,Fall,36-60,Male
7202,CA-2017-104276,2017-11-27,2017-03-12,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Florida,Fort Lauderdale,33311.0,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.023,Fall,36-60,Male
7203,CA-2017-120369,2017-10-28,2017-10-28,Same Day,VB-21745,Victoria Brennan,Corporate,United States,New York,Rochester,14609.0,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,Fall,18-35,Female
7204,CA-2015-118276,2015-12-29,2016-02-01,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Illinois,Saint Charles,60174.0,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,Winter,18-35,Female
7205,CA-2016-136658,2016-10-09,2016-09-17,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,New York,New York City,10024.0,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,Fall,36-60,Female
7206,CA-2018-137414,2018-02-10,2018-06-10,Standard Class,CM-12115,Chad McGuire,Consumer,United States,California,San Francisco,94109.0,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,Fall,18-35,Female
7207,CA-2018-137414,2018-02-10,2018-06-10,Standard Class,CM-12115,Chad McGuire,Consumer,United States,California,San Francisco,94109.0,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,Fall,18-35,Female
7208,CA-2017-143476,2017-11-09,2017-09-13,First Class,LC-16930,Linda Cazamias,Corporate,United States,Arizona,Phoenix,85023.0,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,Fall,36-60,Male
7209,CA-2017-143476,2017-11-09,2017-09-13,First Class,LC-16930,Linda Cazamias,Corporate,United States,Arizona,Phoenix,85023.0,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.736,Fall,36-60,Male
7210,CA-2017-143476,2017-11-09,2017-09-13,First Class,LC-16930,Linda Cazamias,Corporate,United States,Arizona,Phoenix,85023.0,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,Fall,36-60,Male
7211,US-2017-119046,2017-02-06,2017-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Washington,Seattle,98115.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,Summer,18-35,Female
7212,US-2017-119046,2017-02-06,2017-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Washington,Seattle,98115.0,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,Summer,18-35,Female
7213,US-2017-119046,2017-02-06,2017-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Washington,Seattle,98115.0,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,Summer,18-35,Female
7214,CA-2018-154949,2018-10-15,2018-10-19,Standard Class,MC-17275,Marc Crier,Consumer,United States,California,Camarillo,93010.0,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,Fall,18-35,Female
7215,CA-2016-103072,2016-09-27,2016-09-30,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Michigan,Detroit,48205.0,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,16.4,Fall,18-35,Male
7216,CA-2016-103072,2016-09-27,2016-09-30,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Michigan,Detroit,48205.0,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,Fall,18-35,Male
7217,CA-2016-150770,2016-03-05,2016-06-05,First Class,LC-16870,Lena Cacioppo,Consumer,United States,California,San Francisco,94109.0,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,8.82,Spring,36-60,Female
7218,CA-2016-150770,2016-03-05,2016-06-05,First Class,LC-16870,Lena Cacioppo,Consumer,United States,California,San Francisco,94109.0,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,Spring,36-60,Female
7219,CA-2016-150770,2016-03-05,2016-06-05,First Class,LC-16870,Lena Cacioppo,Consumer,United States,California,San Francisco,94109.0,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,Spring,36-60,Female
7220,CA-2016-150770,2016-03-05,2016-06-05,First Class,LC-16870,Lena Cacioppo,Consumer,United States,California,San Francisco,94109.0,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,Spring,36-60,Female
7221,CA-2018-154760,2018-09-01,2018-01-13,Standard Class,BP-11290,Beth Paige,Consumer,United States,Pennsylvania,Philadelphia,19140.0,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,Winter,36-60,Female
7222,US-2018-104437,2018-01-27,2018-01-31,Standard Class,TG-21310,Toby Gnade,Consumer,United States,New York,New York City,10035.0,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,Winter,36-60,Female
7223,CA-2018-113075,2018-02-09,2018-06-09,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Illinois,Chicago,60623.0,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,Fall,36-60,Female
7224,CA-2017-109953,2017-07-14,2017-07-18,Standard Class,RB-19360,Raymond Buch,Consumer,United States,California,San Francisco,94122.0,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.376,Summer,18-35,Female
7225,CA-2017-109953,2017-07-14,2017-07-18,Standard Class,RB-19360,Raymond Buch,Consumer,United States,California,San Francisco,94122.0,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,Summer,18-35,Female
7226,CA-2017-109953,2017-07-14,2017-07-18,Standard Class,RB-19360,Raymond Buch,Consumer,United States,California,San Francisco,94122.0,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,Summer,18-35,Female
7227,CA-2018-127397,2018-02-24,2018-02-28,Standard Class,ES-14080,Erin Smith,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,Winter,36-60,Female
7228,CA-2018-127397,2018-02-24,2018-02-28,Standard Class,ES-14080,Erin Smith,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,Winter,36-60,Female
7229,CA-2015-157546,2015-07-20,2015-07-22,First Class,RD-19720,Roger Demir,Consumer,United States,California,San Francisco,94122.0,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,Summer,36-60,Female
7230,CA-2015-157546,2015-07-20,2015-07-22,First Class,RD-19720,Roger Demir,Consumer,United States,California,San Francisco,94122.0,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,Summer,36-60,Female
7231,CA-2018-153843,2018-03-13,2018-03-15,First Class,SC-20380,Shahid Collister,Consumer,United States,Connecticut,Fairfield,6824.0,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,Spring,<18,Female
7232,CA-2018-153843,2018-03-13,2018-03-15,First Class,SC-20380,Shahid Collister,Consumer,United States,Connecticut,Fairfield,6824.0,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,Spring,<18,Female
7233,CA-2018-153843,2018-03-13,2018-03-15,First Class,SC-20380,Shahid Collister,Consumer,United States,Connecticut,Fairfield,6824.0,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,Spring,<18,Female
7234,CA-2017-137337,2017-08-03,2017-12-03,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York,New York City,10011.0,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,113.6,Spring,18-35,Female
7235,CA-2017-137337,2017-08-03,2017-12-03,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York,New York City,10011.0,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,12.96,Spring,18-35,Female
7236,CA-2017-137337,2017-08-03,2017-12-03,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York,New York City,10011.0,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,Spring,18-35,Female
7237,CA-2015-138737,2015-07-12,2015-10-12,First Class,FP-14320,Frank Preis,Consumer,United States,California,Los Angeles,90049.0,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,Winter,36-60,Female
7238,CA-2017-164924,2017-10-07,2017-10-07,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Pennsylvania,Philadelphia,19143.0,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,Summer,18-35,Female
7239,CA-2017-101651,2017-12-24,2017-12-30,Standard Class,SC-20305,Sean Christensen,Consumer,United States,California,San Jose,95123.0,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,Winter,36-60,Male
7240,CA-2017-101651,2017-12-24,2017-12-30,Standard Class,SC-20305,Sean Christensen,Consumer,United States,California,San Jose,95123.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,39.76,Winter,36-60,Male
7241,CA-2018-136651,2018-04-23,2018-04-25,Second Class,JF-15355,Jay Fein,Consumer,United States,California,Pasadena,91104.0,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,Spring,36-60,Female
7242,CA-2018-136651,2018-04-23,2018-04-25,Second Class,JF-15355,Jay Fein,Consumer,United States,California,Pasadena,91104.0,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,Spring,36-60,Female
7243,CA-2018-136651,2018-04-23,2018-04-25,Second Class,JF-15355,Jay Fein,Consumer,United States,California,Pasadena,91104.0,West,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,Spring,36-60,Female
7244,CA-2018-118892,2018-08-17,2018-08-22,Second Class,TP-21415,Tom Prescott,Consumer,United States,Pennsylvania,Philadelphia,19134.0,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,Summer,60+,Male
7245,US-2018-151127,2018-05-22,2018-05-25,First Class,RL-19615,Rob Lucas,Consumer,United States,California,Los Angeles,90049.0,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,Spring,18-35,Female
7246,CA-2018-145807,2018-09-02,2018-02-13,Standard Class,SB-20170,Sarah Bern,Consumer,United States,California,Los Angeles,90032.0,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,Winter,60+,Female
7247,US-2015-127978,2015-03-03,2015-08-03,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Ohio,Columbus,43229.0,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,Spring,36-60,Male
7248,US-2015-127978,2015-03-03,2015-08-03,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Ohio,Columbus,43229.0,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,Spring,36-60,Male
7249,US-2015-127978,2015-03-03,2015-08-03,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Ohio,Columbus,43229.0,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,Spring,36-60,Male
7250,CA-2016-158491,2016-04-06,2016-09-06,Second Class,BP-11155,Becky Pak,Consumer,United States,California,Los Angeles,90008.0,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,Summer,<18,Female
7251,CA-2016-158491,2016-04-06,2016-09-06,Second Class,BP-11155,Becky Pak,Consumer,United States,California,Los Angeles,90008.0,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,Summer,<18,Female
7252,CA-2017-116764,2017-08-27,2017-02-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Florida,Hollywood,33021.0,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,9.216,Summer,36-60,Female
7253,CA-2017-152457,2017-12-09,2017-09-18,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Michigan,Roseville,48066.0,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,Fall,18-35,Male
7254,CA-2017-152730,2017-05-30,2017-04-06,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Wisconsin,Superior,54880.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,Spring,36-60,Female
7255,CA-2017-152730,2017-05-30,2017-04-06,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Wisconsin,Superior,54880.0,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,Spring,36-60,Female
7256,CA-2017-152730,2017-05-30,2017-04-06,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Wisconsin,Superior,54880.0,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,Spring,36-60,Female
7257,CA-2017-152730,2017-05-30,2017-04-06,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Wisconsin,Superior,54880.0,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,Spring,36-60,Female
7258,CA-2017-152730,2017-05-30,2017-04-06,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Wisconsin,Superior,54880.0,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1,Spring,36-60,Female
7259,CA-2017-152730,2017-05-30,2017-04-06,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Wisconsin,Superior,54880.0,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,Spring,36-60,Female
7260,CA-2017-152730,2017-05-30,2017-04-06,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Wisconsin,Superior,54880.0,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36,Spring,36-60,Female
7261,CA-2017-152730,2017-05-30,2017-04-06,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Wisconsin,Superior,54880.0,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,Spring,36-60,Female
7262,CA-2018-137001,2018-10-06,2018-06-13,Second Class,GZ-14545,George Zrebassa,Corporate,United States,California,Thousand Oaks,91360.0,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,Summer,<18,Female
7263,CA-2018-156363,2018-10-22,2018-10-28,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,Fall,<18,Female
7264,CA-2018-156363,2018-10-22,2018-10-28,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Pennsylvania,Philadelphia,19134.0,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,Fall,<18,Female
7265,CA-2018-122056,2018-06-13,2018-06-17,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Virginia,Springfield,22153.0,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,Summer,18-35,Female
7266,US-2015-143721,2015-11-23,2015-11-26,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Texas,Houston,77095.0,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,Fall,60+,Female
7267,CA-2018-122987,2018-08-16,2018-08-16,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Tennessee,Columbia,38401.0,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,Summer,18-35,Female
7268,CA-2018-122987,2018-08-16,2018-08-16,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Tennessee,Columbia,38401.0,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,Summer,18-35,Female
7269,CA-2017-133368,2017-01-14,2017-01-20,Standard Class,AG-10675,Anna Gayman,Consumer,United States,North Carolina,Concord,28027.0,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,89.568,Winter,18-35,Female
7270,CA-2017-133368,2017-01-14,2017-01-20,Standard Class,AG-10675,Anna Gayman,Consumer,United States,North Carolina,Concord,28027.0,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,Winter,18-35,Female
7271,CA-2017-123337,2017-09-16,2017-09-22,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,California,San Jose,95123.0,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,Fall,36-60,Female
7272,CA-2017-123337,2017-09-16,2017-09-22,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,California,San Jose,95123.0,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,Fall,36-60,Female
7273,US-2017-150357,2017-10-10,2017-10-14,Standard Class,EB-13975,Erica Bern,Corporate,United States,North Carolina,Greensboro,27405.0,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,Fall,18-35,Female
7274,US-2017-150357,2017-10-10,2017-10-14,Standard Class,EB-13975,Erica Bern,Corporate,United States,North Carolina,Greensboro,27405.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,Fall,18-35,Female
7275,CA-2016-144519,2016-11-13,2016-11-17,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Montana,Helena,59601.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,Fall,18-35,Male
7276,CA-2016-144519,2016-11-13,2016-11-17,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Montana,Helena,59601.0,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,Fall,18-35,Male
7277,CA-2015-120670,2015-02-11,2015-06-11,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Florida,Fort Lauderdale,33311.0,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,Fall,<18,Male
7278,CA-2017-157217,2017-07-19,2017-07-21,First Class,TC-21535,Tracy Collins,Home Office,United States,California,San Francisco,94110.0,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,Summer,<18,Male
7279,CA-2017-157217,2017-07-19,2017-07-21,First Class,TC-21535,Tracy Collins,Home Office,United States,California,San Francisco,94110.0,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,Summer,<18,Male
7280,CA-2017-108224,2017-05-14,2017-05-14,Same Day,TH-21235,Tiffany House,Corporate,United States,Arizona,Yuma,85364.0,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,Spring,18-35,Female
7281,CA-2016-162782,2016-02-21,2016-02-27,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Maryland,Columbia,21044.0,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,Winter,18-35,Male
7282,CA-2018-159282,2018-10-16,2018-10-21,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Arizona,Yuma,85364.0,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,Fall,36-60,Female
7283,CA-2018-155936,2018-06-22,2018-06-29,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Illinois,Chicago,60653.0,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,Summer,18-35,Female
7284,CA-2018-169439,2018-09-09,2018-09-13,Standard Class,LC-17140,Logan Currie,Consumer,United States,Ohio,Cleveland,44105.0,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,Fall,18-35,Female
7285,CA-2018-169439,2018-09-09,2018-09-13,Standard Class,LC-17140,Logan Currie,Consumer,United States,Ohio,Cleveland,44105.0,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,Fall,18-35,Female
7286,CA-2018-151183,2018-10-14,2018-10-19,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,California,San Francisco,94110.0,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,Fall,18-35,Female
7287,CA-2017-149965,2017-06-20,2017-06-25,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma,Oklahoma City,73120.0,Central,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,Summer,<18,Female
7288,CA-2017-149965,2017-06-20,2017-06-25,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma,Oklahoma City,73120.0,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,Summer,<18,Female
7289,CA-2015-158281,2015-02-09,2015-07-09,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Texas,Houston,77095.0,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,Fall,36-60,Male
7290,CA-2017-153661,2017-01-30,2017-01-31,First Class,SC-20725,Steven Cartwright,Consumer,United States,California,San Francisco,94122.0,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,Winter,18-35,Female
7291,CA-2017-153661,2017-01-30,2017-01-31,First Class,SC-20725,Steven Cartwright,Consumer,United States,California,San Francisco,94122.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,50.784,Winter,18-35,Female
7292,CA-2017-153661,2017-01-30,2017-01-31,First Class,SC-20725,Steven Cartwright,Consumer,United States,California,San Francisco,94122.0,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,26.01,Winter,18-35,Female
7293,CA-2018-109183,2018-04-12,2018-09-12,Standard Class,LR-16915,Lena Radford,Consumer,United States,Tennessee,Nashville,37211.0,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649.0,Winter,<18,Female
7294,CA-2017-113656,2017-01-23,2017-01-29,Standard Class,CB-12415,Christy Brittain,Consumer,United States,California,Los Angeles,90036.0,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,Winter,60+,Female
7295,CA-2016-148964,2016-05-26,2016-05-31,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Washington,Bellevue,98006.0,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,Spring,18-35,Female
7296,CA-2015-111899,2015-04-05,2015-05-05,First Class,NC-18340,Nat Carroll,Consumer,United States,Texas,Houston,77036.0,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,Spring,60+,Female
7297,CA-2015-111899,2015-04-05,2015-05-05,First Class,NC-18340,Nat Carroll,Consumer,United States,Texas,Houston,77036.0,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,Spring,60+,Female
7298,CA-2016-101126,2016-10-02,2016-02-14,Second Class,NB-18655,Nona Balk,Corporate,United States,Pennsylvania,Philadelphia,19143.0,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,Winter,<18,Male
7299,CA-2015-163468,2015-11-18,2015-11-21,First Class,JK-15730,Joe Kamberova,Consumer,United States,Illinois,Des Plaines,60016.0,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,Fall,18-35,Female
